id,advert_id,domain,developer,address,gp,description,entrance_number,floor,area,room_count,flat_number,price,published_at,actualized_at,dataset
f14190c9-de1c-47ff-88c1-6a76eed5290e,322812,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №70",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,4,41.0,1,70,4550000,2023-10-06,2024-02-02,old
6fee4e94-f4d6-48f4-938b-d2f9e02ecd9d,322851,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №109",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,14,40.9,1,109,4550000,2023-10-06,2024-02-02,old
bbe88b19-ba16-4a35-8711-8b82aaa86363,322848,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №106",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,13,41.0,1,106,4550000,2023-10-06,2024-02-02,old
5f859da2-f02a-4343-bbdc-9e492db27547,322844,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №102",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,12,41.0,1,102,4550000,2023-10-06,2024-02-02,old
c3e4799c-7e35-4b21-b6df-bb36451516cd,322840,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №98",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,11,40.9,1,98,4550000,2023-10-06,2024-02-02,old
c5d7fde4-862d-41f0-8c23-f33ee05de843,322425,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №222",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд",5,4,92.5,3,222,6500000,2023-10-06,2024-02-02,old
2f32e112-b31a-4d24-8f4e-cf8063cd35f9,321696,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №129",ГП-7,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,10,40.3,1,129,4400000,2023-10-06,2024-02-02,old
b76e5839-b37d-4cf3-8d1a-70673c4675d0,322816,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №74",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,5,41.1,1,74,4550000,2023-10-06,2024-02-02,old
39a72647-1aa0-4298-af5c-e6180eaaf678,322804,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №62",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,2,40.9,1,62,4550000,2023-10-06,2024-02-02,old
73c3b36c-27de-4b7f-a730-944f45a19d1e,322800,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №58",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,1,41.1,1,58,4550000,2023-10-06,2024-02-02,old
8bfcac7d-fdb9-4f01-9d9e-98119aa9eb9f,321140,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №146",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,14,39.5,1,146,4500000,2023-10-06,2024-02-02,old
47ff65a8-eba7-4b0c-ae6e-21d7bc6e10df,322773,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №31",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд",1,8,41.0,1,31,4550000,2023-10-06,2024-02-02,old
6c07b318-d869-4734-8fde-e48bba186ea4,321083,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №89",ГП-5,"3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,2,86.7,3,89,7800000,2023-10-06,2024-02-02,old
2f86c813-3f17-427c-92e9-b78e6d52b755,322418,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №215",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд",5,3,67.5,2,215,5800000,2023-10-06,2024-02-02,old
33f8893e-3830-49fc-9fde-2f90ee4c2a2d,321137,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №143",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,13,39.5,1,143,4500000,2023-10-06,2024-02-02,old
0c370424-ab5f-47e0-8f5d-2d1755fd13e3,321147,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №153",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,15,39.5,1,153,4500000,2023-10-06,2024-02-02,old
78265f4f-8c4d-43a1-83fc-d1198e8e4b6f,321299,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №81",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,15,39.6,1,81,4550000,2023-10-06,2024-02-02,old
c6800e65-4aa3-4ab6-8136-e98b17a5766e,322538,t-dsk.ru,ТДСК,"ул. Монтажников, 42б. (ГП-6.1), подъезд 1, квартира №43",ГП-6,"2-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 1 подъезд",1,9,56.2,2,43,6150000,2023-10-06,2024-02-02,old
4bbb4b4f-90e4-4a8d-9da5-af1a1613c2cb,321801,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №234",ГП-7,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,14,40.3,1,234,4400000,2023-10-06,2024-02-02,old
df3f2496-124e-4286-8c99-19d418c7088c,321017,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №23",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,5,39.5,1,23,4550000,2023-08-27,2024-02-02,old
0fbf9b0c-ca25-4e30-9a61-7706fb7e169c,321071,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №77",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,14,39.6,1,77,4550000,2023-08-27,2024-02-02,old
940533f0-78ae-4b5e-a31b-45a15f303b47,321042,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №48",ГП-5,"3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,9,86.7,3,48,7800000,2023-08-27,2024-02-02,old
d8dfd598-4bfe-4dc1-bbd4-3b22348affb1,321078,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №84",ГП-5,"3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,15,86.6,3,84,7800000,2023-08-27,2024-02-02,old
85e6df7e-9c54-4275-93e1-32a8356e72a3,321435,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №217",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд",3,14,37.4,1,217,4300000,2023-08-27,2024-02-02,old
5fdebda3-7440-4bbb-b151-8e2ccf654ebc,321197,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №203",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,11,39.7,1,203,4500000,2023-08-27,2024-02-02,old
b80e0a56-0dc7-4d60-86f3-8b1fbfbe52bb,321028,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №34",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,7,37.3,1,34,4350000,2023-08-27,2024-02-02,old
46166a94-bcb0-4a5e-a0c4-6fcc842e2bb4,321185,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №191",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,9,39.5,1,191,4500000,2023-08-27,2024-02-02,old
ce4eba09-7e47-45ab-9913-d2324bb74af3,321080,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №86",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,2,39.5,1,86,4500000,2023-08-27,2024-02-02,old
8efc94f1-1e23-4f87-9ff4-c76137392e37,321035,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №41",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,8,39.3,1,41,4550000,2023-08-27,2024-02-02,old
e9efdde2-b48c-4b7c-aaa6-3a495fa0f301,321011,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №17",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,4,39.6,1,17,4550000,2023-08-27,2024-02-02,old
712bdf5a-c247-49bc-956e-f4bf0830e9da,321355,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 2, квартира №137",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 2 подъезд",2,12,37.2,1,137,4300000,2023-08-27,2024-02-02,old
0c2905cf-a175-4a48-a9d4-948544f258d2,321052,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №58",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,11,37.2,1,58,4350000,2023-08-27,2024-02-02,old
7326bf15-cef0-4a5b-9352-f4e327039a6b,321275,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №57",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,11,39.6,1,57,4550000,2023-08-27,2024-02-02,old
e81e6b79-acf5-465b-a2d8-bd53cc1543b2,320999,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №5",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,2,39.6,1,5,4550000,2023-08-27,2024-02-02,old
921a8f49-e18e-4d39-9013-7bfde29f9376,322765,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №23",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд",1,6,41.0,1,23,4550000,2023-08-27,2024-02-02,old
80c9795a-8a5b-4224-b81f-673c0eb0d4f0,321039,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №45",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,9,39.4,1,45,4550000,2023-08-27,2024-02-02,old
31cdc3f5-97f5-4f60-94a0-fb27ab932114,322392,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №189",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд",4,10,40.8,1,189,3950000,2023-08-27,2024-02-02,old
4c7549fb-afc9-4585-bc12-773dc3a360ff,321182,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №188",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,8,39.4,1,188,4500000,2023-08-27,2024-02-02,old
f019ef05-b6ae-47b3-8cb2-1b9efcb1bb8f,321264,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №46",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,9,37.3,1,46,4350000,2023-08-27,2024-02-02,old
07e8f671-6c42-4025-9626-5afcbb0dd6ba,251646,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №63",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,12,39.6,1,63,4500000,2023-08-27,2024-02-02,old
e5b38355-b69a-4664-8019-c13e8f07169a,322852,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №110",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,14,40.9,1,110,4550000,2023-08-27,2024-02-02,old
ebb578d5-5ec1-4092-b5b2-503b051db925,321212,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №218",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,14,39.6,1,218,4500000,2023-08-27,2024-02-02,old
fd7ec9d0-cc59-48d6-a6e5-ab2679c845f5,321247,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №29",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,6,39.7,1,29,4550000,2023-08-27,2024-02-02,old
5bb2dc26-0ece-4bf7-b65f-2e316a48f13d,321064,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №70",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,13,37.2,1,70,4350000,2023-08-27,2024-02-02,old
3f011908-2895-4b49-a568-dfd2c8e52160,321076,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №82",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,15,37.3,1,82,4350000,2023-08-27,2024-02-02,old
dd65de49-ca06-4d28-a4ac-8e936da34096,321365,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 2, квартира №147",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 2 подъезд",2,14,37.3,1,147,4300000,2023-08-27,2024-02-02,old
b0568c0a-c37b-4010-a22c-6ace525c334f,321263,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №45",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,9,39.5,1,45,4550000,2023-08-27,2024-02-02,old
e5fdbeac-f0a5-4992-82ee-44e3d9b7a7c3,320997,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №3",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,2,39.7,1,3,4550000,2023-08-27,2024-02-02,old
99db4e0e-dcb5-429f-b775-150aecdf5b45,322843,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №101",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,12,40.9,1,101,4550000,2023-08-27,2024-02-02,old
fb809529-8f57-4f1f-bc78-6e4a10842b09,321070,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №76",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,14,37.6,1,76,4350000,2023-08-27,2024-02-02,old
798d502b-4d62-4f17-a7c7-1568a7500ab6,322824,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №82",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,7,41.0,1,82,4550000,2023-08-27,2024-02-02,old
71b96f04-a517-46b7-8db5-62bad925a66a,321252,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №34",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,7,37.3,1,34,4350000,2023-08-27,2024-02-02,old
288905b0-c6de-4712-bddb-6c5f11e64aa7,321258,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №40",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,8,37.1,1,40,4350000,2023-08-27,2024-02-02,old
d73e2bb0-f260-47dc-bde2-a72a7a756608,321425,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №207",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд",3,12,37.3,1,207,4300000,2023-08-27,2024-02-02,old
f2dd2a4e-d5c2-4270-8980-7b484b9074b7,321221,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №3",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,2,39.7,1,3,4550000,2023-08-27,2024-02-02,old
a468b6f8-b560-4f75-b3e4-45d8e9e7f52f,321040,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №46",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,9,37.2,1,46,4350000,2023-08-27,2024-02-02,old
3e1cbd1a-aef8-4538-9413-c52df3587c70,321024,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №30",ГП-5,"3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,6,86.6,3,30,7800000,2023-08-27,2024-02-02,old
e0430cab-9380-4dfc-8b9e-4deaf013d5bb,321127,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №133",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,11,39.7,1,133,4500000,2023-08-27,2024-02-02,old
8fe0ac1b-dd43-4be9-a096-81360fe6dd95,321415,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №197",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд",3,10,37.2,1,197,4300000,2023-08-27,2024-02-02,old
4ee2b5f9-1d7e-4a54-90ae-c6bf24821e1d,321136,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №142",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,13,37.2,1,142,4300000,2023-08-27,2024-02-02,old
8d832997-222b-45f5-884f-b2894d8431b5,322135,t-dsk.ru,ТДСК,"ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №244",ГП-5,"1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд",3,14,38.8,1,244,4850000,2023-08-27,2024-02-02,old
dcfbcf4d-af97-4ef0-86a8-274c24a8f8e7,321370,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 2, квартира №152",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 2 подъезд",2,15,37.2,1,152,4300000,2023-08-27,2024-02-02,old
931c2944-8d76-40e9-8ba2-19d37cf9520b,321246,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №28",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,6,37.3,1,28,4350000,2023-08-27,2024-02-02,old
d38d3461-fd1d-4632-bdcf-04fdc2c9a2e1,321217,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №223",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,15,39.5,1,223,4500000,2023-08-27,2024-02-02,old
fca26f88-7846-49b4-82ef-a7af7a839f87,322344,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 3, квартира №141",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 3 подъезд",3,12,41.1,1,141,3950000,2023-08-27,2024-02-02,old
be6b54b8-da0d-42ba-bec4-009fc794aefd,322847,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №105",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,13,41.0,1,105,4550000,2023-08-27,2024-02-02,old
b347272c-2000-4fcc-83ae-9263d8e70646,321051,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №57",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,11,39.6,1,57,4550000,2023-08-27,2024-02-02,old
43823dfb-7eff-4e70-a705-972b1b255d7c,321190,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №196",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,10,39.4,1,196,4500000,2023-08-27,2024-02-02,old
1fdbe7a8-c5c6-4f6f-a818-afaccc506176,321641,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №74",ГП-7,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,16,40.5,1,74,4400000,2023-08-27,2024-02-02,old
36cd6aaf-cc5b-4f7c-be09-b5b098ea0dac,321167,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №173",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд",3,5,39.7,1,173,4500000,2023-08-27,2024-02-02,old
1297046a-f316-4998-b22b-9cdc7fb3a1e3,322785,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №43",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд",1,11,41.1,1,43,4550000,2023-08-27,2024-02-02,old
bdd6b3d7-f2e7-43d6-896b-ea112e0cc46c,322781,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №39",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд",1,10,41.2,1,39,4550000,2023-08-27,2024-02-02,old
0e252c37-0d78-4f6a-8924-cfa3bc52d2b4,321018,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №24",ГП-5,"3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,5,86.7,3,24,7800000,2023-08-27,2024-02-02,old
9f0be9b7-ccf5-45a3-aa97-e95e3a0309fb,321033,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №39",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,8,39.7,1,39,4550000,2023-08-27,2024-02-02,old
5de61d70-35ed-488a-b3c5-1c025d7b8ed8,321292,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №74",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,14,,1,74,3400000,2023-08-27,2024-02-02,old
06772fc5-f37b-495b-a078-ad3851d6eaaa,321132,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №138",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд",2,12,39.6,1,138,4500000,2023-08-27,2024-02-02,old
341a9484-694b-4061-9921-27518c3b831e,251666,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №83",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,15,39.7,1,83,4500000,2023-07-14,2024-02-02,old
9b2a672d-4d98-4471-affb-e748878d0687,322811,t-dsk.ru,ТДСК,"ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №69",ГП-5,"1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд",2,4,40.9,1,69,4550000,2023-06-19,2024-02-02,old
d04dcb42-486d-496c-9a72-1df55e2e6ad6,321021,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №27",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,6,39.6,1,27,4550000,2023-06-19,2024-02-02,old
bd9ca054-fd88-48b4-b950-5ff371e66a0e,322434,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №231",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд",5,7,67.5,2,231,5800000,2023-06-19,2024-02-02,old
020b0e6d-2bc3-4724-a3cd-94b445f0f0b8,321300,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №82",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,15,37.3,1,82,4350000,2023-06-19,2024-02-02,old
373c3c18-1138-41e9-b9cd-c5bd89e7b38e,321029,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №35",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,7,39.6,1,35,4550000,2023-06-19,2024-02-02,old
049266ff-81cb-4a96-9999-22925fdf2492,321053,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №59",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,11,39.4,1,59,4550000,2023-06-19,2024-02-02,old
8037255c-2636-4cec-aa6c-3f96dbd75faf,321251,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №33",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,7,39.7,1,33,4550000,2023-06-19,2024-02-02,old
ddadada4-4cfd-487b-a08d-8a77f2d834e3,321015,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №21",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,5,39.6,1,21,4550000,2023-06-19,2024-02-02,old
